'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:00.189',0.629,-1.212,-1.843,0.291,1.236,-1.528,0.275,0.334,0.469,0.666,0.839,0.625,0.544,-0.946,-0.358
'0:00.190',0.63,-1.212,-1.843,0.29,1.237,-1.527,0.275,0.333,0.469,0.666,0.839,0.625,0.546,-0.946,-0.357
'0:00.191',0.632,-1.208,-1.841,0.287,1.237,-1.524,0.277,0.336,0.472,0.669,0.84,0.628,0.549,-0.947,-0.359
'0:00.192',0.632,-1.206,-1.839,0.286,1.236,-1.522,0.277,0.338,0.473,0.67,0.84,0.626,0.547,-0.946,-0.361
'0:00.193',0.628,-1.207,-1.836,0.288,1.232,-1.522,0.277,0.335,0.472,0.67,0.84,0.625,0.546,-0.945,-0.361
'0:00.194',0.629,-1.207,-1.837,0.288,1.233,-1.522,0.276,0.335,0.47,0.668,0.838,0.623,0.546,-0.945,-0.36
'0:00.195',0.63,-1.206,-1.837,0.287,1.234,-1.522,0.276,0.334,0.469,0.667,0.838,0.621,0.544,-0.946,-0.361
'0:00.196',0.628,-1.206,-1.835,0.288,1.232,-1.52,0.276,0.332,0.468,0.666,0.839,0.623,0.545,-0.946,-0.361
'0:00.197',0.632,-1.2,-1.833,0.283,1.233,-1.516,0.275,0.33,0.468,0.666,0.841,0.625,0.548,-0.945,-0.361
'0:00.198',0.635,-1.196,-1.831,0.28,1.234,-1.513,0.274,0.329,0.467,0.667,0.842,0.626,0.551,-0.941,-0.359
'0:00.199',0.633,-1.198,-1.832,0.282,1.233,-1.515,0.273,0.325,0.462,0.664,0.841,0.627,0.551,-0.941,-0.357
'0:00.200',0.632,-1.198,-1.831,0.282,1.232,-1.514,0.271,0.32,0.459,0.662,0.841,0.628,0.551,-0.938,-0.356
'0:00.201',0.631,-1.196,-1.828,0.282,1.23,-1.512,0.27,0.317,0.456,0.662,0.842,0.628,0.553,-0.933,-0.357
'0:00.202',0.629,-1.194,-1.823,0.282,1.226,-1.508,0.268,0.313,0.452,0.66,0.844,0.631,0.553,-0.931,-0.356
'0:00.203',0.626,-1.194,-1.821,0.284,1.224,-1.508,0.267,0.307,0.447,0.658,0.846,0.631,0.553,-0.932,-0.354
'0:00.204',0.621,-1.196,-1.817,0.287,1.219,-1.506,0.266,0.299,0.439,0.652,0.844,0.629,0.552,-0.933,-0.353
'0:00.205',0.615,-1.198,-1.813,0.291,1.215,-1.506,0.263,0.29,0.43,0.645,0.842,0.63,0.551,-0.934,-0.35
'0:00.206',0.616,-1.196,-1.812,0.29,1.214,-1.504,0.261,0.282,0.422,0.641,0.843,0.63,0.549,-0.934,-0.347
'0:00.207',0.619,-1.191,-1.81,0.286,1.214,-1.5,0.258,0.274,0.414,0.638,0.844,0.633,0.55,-0.934,-0.344
'0:00.208',0.618,-1.193,-1.81,0.287,1.214,-1.502,0.254,0.265,0.405,0.631,0.843,0.634,0.55,-0.933,-0.34
'0:00.209',0.614,-1.196,-1.811,0.291,1.212,-1.504,0.252,0.254,0.395,0.623,0.84,0.634,0.548,-0.933,-0.335
'0:00.210',0.611,-1.197,-1.808,0.292,1.21,-1.502,0.248,0.242,0.383,0.616,0.839,0.635,0.548,-0.934,-0.332
'0:00.211',0.609,-1.196,-1.804,0.292,1.207,-1.5,0.246,0.232,0.372,0.609,0.837,0.635,0.547,-0.931,-0.328
'0:00.212',0.61,-1.19,-1.8,0.289,1.206,-1.495,0.244,0.221,0.36,0.599,0.833,0.634,0.544,-0.927,-0.323
'0:00.213',0.604,-1.19,-1.794,0.292,1.2,-1.492,0.243,0.208,0.348,0.59,0.832,0.633,0.54,-0.926,-0.32
'0:00.214',0.598,-1.192,-1.79,0.297,1.194,-1.491,0.241,0.196,0.337,0.581,0.831,0.632,0.538,-0.927,-0.315
'0:00.215',0.597,-1.192,-1.79,0.297,1.194,-1.491,0.235,0.182,0.323,0.571,0.828,0.632,0.536,-0.928,-0.31
'0:00.216',0.597,-1.194,-1.792,0.298,1.194,-1.493,0.233,0.169,0.309,0.561,0.827,0.635,0.536,-0.929,-0.304
'0:00.217',0.596,-1.192,-1.788,0.298,1.192,-1.49,0.23,0.153,0.295,0.549,0.825,0.635,0.532,-0.931,-0.299
'0:00.218',0.593,-1.192,-1.785,0.299,1.189,-1.488,0.227,0.141,0.282,0.539,0.825,0.637,0.53,-0.93,-0.293
'0:00.219',0.591,-1.195,-1.786,0.302,1.188,-1.49,0.222,0.126,0.267,0.527,0.822,0.638,0.529,-0.932,-0.287
'0:00.220',0.583,-1.2,-1.782,0.308,1.183,-1.491,0.217,0.107,0.248,0.511,0.816,0.635,0.522,-0.933,-0.282
'0:00.221',0.578,-1.202,-1.78,0.311,1.179,-1.49,0.213,0.093,0.232,0.498,0.809,0.631,0.517,-0.932,-0.276
'0:00.222',0.576,-1.202,-1.778,0.312,1.177,-1.49,0.209,0.078,0.218,0.487,0.803,0.627,0.512,-0.934,-0.271
'0:00.223',0.573,-1.204,-1.777,0.315,1.175,-1.49,0.206,0.062,0.203,0.475,0.798,0.627,0.509,-0.934,-0.264
'0:00.224',0.568,-1.206,-1.774,0.319,1.171,-1.49,0.203,0.048,0.186,0.462,0.79,0.624,0.505,-0.936,-0.258
'0:00.225',0.561,-1.21,-1.772,0.324,1.167,-1.49,0.202,0.033,0.172,0.45,0.786,0.625,0.501,-0.935,-0.254
'0:00.226',0.557,-1.212,-1.77,0.327,1.163,-1.49,0.199,0.017,0.156,0.436,0.781,0.624,0.497,-0.935,-0.246
'0:00.227',0.55,-1.216,-1.766,0.332,1.159,-1.49,0.195,0.002,0.141,0.423,0.774,0.618,0.491,-0.939,-0.241
'0:00.228',0.545,-1.218,-1.764,0.337,1.155,-1.49,0.191,-0.013,0.126,0.41,0.77,0.619,0.488,-0.94,-0.235
'0:00.229',0.539,-1.22,-1.76,0.34,1.15,-1.49,0.188,-0.028,0.111,0.397,0.766,0.618,0.483,-0.941,-0.229
'0:00.230',0.535,-1.222,-1.757,0.343,1.146,-1.489,0.185,-0.041,0.098,0.387,0.762,0.616,0.479,-0.941,-0.224
'0:00.231',0.53,-1.226,-1.756,0.347,1.143,-1.49,0.179,-0.057,0.082,0.373,0.754,0.613,0.474,-0.947,-0.216
'0:00.232',0.522,-1.23,-1.753,0.353,1.137,-1.491,0.175,-0.072,0.066,0.357,0.747,0.609,0.468,-0.949,-0.211
'0:00.233',0.52,-1.23,-1.751,0.355,1.135,-1.49,0.172,-0.087,0.051,0.344,0.74,0.604,0.463,-0.947,-0.206
'0:00.234',0.517,-1.232,-1.75,0.357,1.133,-1.49,0.168,-0.1,0.037,0.333,0.732,0.6,0.456,-0.949,-0.2
'0:00.235',0.511,-1.236,-1.747,0.362,1.129,-1.491,0.164,-0.113,0.025,0.321,0.728,0.599,0.453,-0.95,-0.195
'0:00.236',0.508,-1.24,-1.748,0.366,1.128,-1.494,0.162,-0.125,0.011,0.31,0.725,0.6,0.45,-0.952,-0.19
'0:00.237',0.499,-1.246,-1.745,0.373,1.122,-1.495,0.158,-0.141,-0.004,0.297,0.717,0.597,0.446,-0.956,-0.182
'0:00.238',0.492,-1.25,-1.743,0.379,1.118,-1.496,0.154,-0.154,-0.017,0.284,0.711,0.593,0.441,-0.958,-0.175
'0:00.239',0.49,-1.253,-1.744,0.381,1.117,-1.498,0.151,-0.164,-0.028,0.274,0.707,0.589,0.436,-0.959,-0.172
'0:00.240',0.487,-1.256,-1.744,0.385,1.115,-1.5,0.147,-0.177,-0.041,0.264,0.702,0.587,0.432,-0.964,-0.166
'0:00.241',0.485,-1.259,-1.744,0.387,1.115,-1.502,0.145,-0.189,-0.053,0.254,0.699,0.587,0.429,-0.964,-0.162
'0:00.242',0.484,-1.259,-1.743,0.387,1.113,-1.5,0.143,-0.199,-0.062,0.244,0.695,0.585,0.425,-0.964,-0.158
'0:00.243',0.482,-1.261,-1.744,0.389,1.113,-1.502,0.14,-0.209,-0.073,0.234,0.691,0.583,0.421,-0.967,-0.153
'0:00.244',0.47,-1.266,-1.736,0.398,1.103,-1.5,0.138,-0.219,-0.085,0.225,0.685,0.585,0.42,-0.968,-0.147
'0:00.245',0.465,-1.271,-1.735,0.403,1.1,-1.502,0.134,-0.231,-0.096,0.216,0.679,0.583,0.417,-0.97,-0.142
'0:00.246',0.466,-1.274,-1.739,0.404,1.103,-1.506,0.132,-0.24,-0.106,0.207,0.674,0.578,0.411,-0.973,-0.139
'0:00.247',0.461,-1.274,-1.736,0.406,1.098,-1.504,0.132,-0.247,-0.114,0.199,0.668,0.577,0.408,-0.973,-0.135
'0:00.248',0.458,-1.276,-1.734,0.408,1.096,-1.505,0.132,-0.255,-0.121,0.191,0.665,0.575,0.405,-0.975,-0.132
'0:00.249',0.455,-1.279,-1.734,0.412,1.095,-1.506,0.131,-0.263,-0.131,0.181,0.66,0.574,0.401,-0.98,-0.127
'0:00.250',0.451,-1.284,-1.735,0.416,1.093,-1.51,0.129,-0.272,-0.139,0.172,0.653,0.572,0.398,-0.983,-0.123
'0:00.251',0.449,-1.284,-1.733,0.417,1.091,-1.508,0.13,-0.278,-0.146,0.166,0.65,0.571,0.395,-0.981,-0.12
'0:00.252',0.452,-1.282,-1.734,0.414,1.093,-1.507,0.129,-0.282,-0.15,0.16,0.647,0.568,0.392,-0.981,-0.117
'0:00.253',0.452,-1.284,-1.736,0.416,1.093,-1.51,0.127,-0.291,-0.158,0.153,0.641,0.568,0.389,-0.982,-0.115
'0:00.254',0.452,-1.285,-1.736,0.416,1.094,-1.51,0.123,-0.298,-0.167,0.145,0.638,0.568,0.39,-0.98,-0.109
'0:00.255',0.449,-1.29,-1.738,0.42,1.093,-1.514,0.122,-0.303,-0.172,0.14,0.633,0.566,0.388,-0.985,-0.106
'0:00.256',0.443,-1.296,-1.738,0.426,1.091,-1.516,0.122,-0.309,-0.178,0.135,0.629,0.564,0.384,-0.987,-0.105
'0:00.257',0.443,-1.296,-1.738,0.426,1.091,-1.517,0.121,-0.315,-0.183,0.131,0.627,0.562,0.383,-0.987,-0.104
'0:00.258',0.443,-1.295,-1.738,0.426,1.091,-1.516,0.122,-0.317,-0.187,0.125,0.625,0.562,0.383,-0.99,-0.102
'0:00.259',0.44,-1.295,-1.736,0.427,1.088,-1.515,0.121,-0.323,-0.193,0.119,0.623,0.561,0.38,-0.991,-0.099
'0:00.260',0.439,-1.298,-1.736,0.429,1.087,-1.516,0.12,-0.328,-0.198,0.114,0.62,0.559,0.377,-0.99,-0.097
'0:00.261',0.433,-1.302,-1.735,0.434,1.084,-1.518,0.117,-0.332,-0.203,0.108,0.617,0.558,0.377,-0.995,-0.094
'0:00.262',0.431,-1.305,-1.736,0.436,1.083,-1.52,0.117,-0.336,-0.206,0.104,0.616,0.557,0.376,-0.997,-0.092
'0:00.263',0.433,-1.304,-1.738,0.435,1.085,-1.52,0.117,-0.337,-0.208,0.101,0.616,0.556,0.373,-0.995,-0.091
'0:00.264',0.43,-1.304,-1.734,0.436,1.083,-1.519,0.117,-0.341,-0.21,0.097,0.614,0.556,0.371,-0.994,-0.09
'0:00.265',0.427,-1.308,-1.736,0.44,1.081,-1.522,0.118,-0.344,-0.213,0.093,0.613,0.556,0.37,-0.995,-0.089
'0:00.266',0.422,-1.312,-1.735,0.445,1.079,-1.524,0.116,-0.346,-0.218,0.089,0.61,0.551,0.366,-1,-0.088
'0:00.267',0.42,-1.315,-1.735,0.447,1.077,-1.524,0.114,-0.351,-0.223,0.085,0.607,0.549,0.363,-1,-0.086
'0:00.268',0.419,-1.317,-1.737,0.449,1.078,-1.527,0.113,-0.355,-0.226,0.081,0.604,0.548,0.363,-1.002,-0.084
'0:00.269',0.416,-1.319,-1.735,0.451,1.075,-1.526,0.113,-0.356,-0.227,0.08,0.603,0.547,0.361,-1.002,-0.081
'0:00.270',0.421,-1.317,-1.738,0.448,1.079,-1.526,0.111,-0.358,-0.229,0.079,0.605,0.55,0.363,-1.002,-0.08
'0:00.271',0.42,-1.317,-1.736,0.448,1.078,-1.526,0.108,-0.361,-0.232,0.076,0.605,0.55,0.363,-1.003,-0.079
'0:00.272',0.414,-1.321,-1.735,0.453,1.075,-1.528,0.111,-0.36,-0.232,0.075,0.603,0.548,0.361,-1.002,-0.081
'0:00.273',0.414,-1.323,-1.738,0.454,1.076,-1.53,0.111,-0.361,-0.233,0.074,0.603,0.546,0.361,-1.005,-0.079
'0:00.274',0.413,-1.323,-1.736,0.455,1.075,-1.53,0.11,-0.363,-0.234,0.072,0.603,0.547,0.361,-1.008,-0.078
'0:00.275',0.414,-1.323,-1.737,0.454,1.076,-1.53,0.108,-0.363,-0.235,0.073,0.603,0.547,0.361,-1.009,-0.079
'0:00.276',0.409,-1.326,-1.736,0.459,1.073,-1.53,0.108,-0.364,-0.236,0.071,0.601,0.546,0.359,-1.008,-0.077
'0:00.277',0.406,-1.329,-1.734,0.461,1.071,-1.531,0.111,-0.364,-0.237,0.071,0.6,0.546,0.359,-1.008,-0.077
'0:00.278',0.409,-1.328,-1.738,0.459,1.073,-1.532,0.111,-0.366,-0.238,0.069,0.597,0.545,0.359,-1.007,-0.076
'0:00.279',0.411,-1.328,-1.74,0.458,1.075,-1.534,0.108,-0.367,-0.239,0.068,0.595,0.545,0.358,-1.006,-0.075
'0:00.280',0.41,-1.327,-1.738,0.459,1.074,-1.532,0.11,-0.366,-0.24,0.068,0.594,0.545,0.358,-1.006,-0.075
'0:00.281',0.408,-1.329,-1.738,0.461,1.073,-1.534,0.109,-0.367,-0.24,0.068,0.593,0.544,0.357,-1.007,-0.075
'0:00.282',0.412,-1.328,-1.74,0.458,1.076,-1.534,0.107,-0.368,-0.24,0.067,0.591,0.543,0.356,-1.012,-0.074
'0:00.283',0.417,-1.324,-1.742,0.453,1.079,-1.532,0.108,-0.369,-0.24,0.066,0.591,0.544,0.357,-1.012,-0.073
'0:00.284',0.423,-1.321,-1.744,0.449,1.084,-1.532,0.11,-0.366,-0.238,0.068,0.591,0.545,0.36,-1.01,-0.073
'0:00.285',0.419,-1.325,-1.744,0.453,1.082,-1.535,0.109,-0.367,-0.238,0.066,0.589,0.544,0.358,-1.012,-0.072
'0:00.286',0.419,-1.323,-1.743,0.452,1.081,-1.533,0.11,-0.366,-0.238,0.068,0.589,0.545,0.36,-1.007,-0.071
'0:00.287',0.419,-1.321,-1.74,0.451,1.079,-1.53,0.111,-0.366,-0.238,0.067,0.589,0.546,0.359,-1.008,-0.072
'0:00.288',0.419,-1.321,-1.741,0.451,1.081,-1.531,0.11,-0.368,-0.24,0.064,0.587,0.545,0.358,-1.012,-0.072
'0:00.289',0.425,-1.318,-1.744,0.446,1.085,-1.53,0.109,-0.368,-0.239,0.063,0.586,0.544,0.358,-1.011,-0.071
'0:00.290',0.425,-1.317,-1.743,0.446,1.084,-1.53,0.108,-0.369,-0.24,0.061,0.584,0.543,0.358,-1.01,-0.07
'0:00.291',0.427,-1.316,-1.742,0.445,1.085,-1.529,0.11,-0.365,-0.239,0.062,0.586,0.541,0.357,-1.009,-0.072
'0:00.292',0.426,-1.315,-1.742,0.444,1.084,-1.528,0.11,-0.367,-0.239,0.062,0.586,0.542,0.357,-1.008,-0.072
'0:00.293',0.424,-1.315,-1.74,0.445,1.082,-1.527,0.111,-0.367,-0.238,0.065,0.588,0.542,0.357,-1.006,-0.073
'0:00.294',0.419,-1.317,-1.736,0.448,1.078,-1.526,0.113,-0.364,-0.236,0.067,0.591,0.542,0.356,-1.008,-0.076
'0:00.295',0.413,-1.319,-1.733,0.453,1.073,-1.526,0.112,-0.365,-0.237,0.066,0.591,0.542,0.355,-1.006,-0.076
'0:00.296',0.415,-1.319,-1.735,0.452,1.075,-1.527,0.111,-0.366,-0.237,0.065,0.591,0.541,0.356,-1.006,-0.075
'0:00.297',0.42,-1.319,-1.738,0.449,1.079,-1.528,0.108,-0.367,-0.237,0.065,0.591,0.541,0.358,-1.007,-0.075
'0:00.298',0.416,-1.319,-1.736,0.451,1.076,-1.527,0.108,-0.366,-0.237,0.066,0.592,0.541,0.356,-1.005,-0.076
'0:00.299',0.412,-1.321,-1.733,0.455,1.073,-1.527,0.109,-0.367,-0.237,0.068,0.594,0.541,0.356,-1.008,-0.077
'0:00.300',0.422,-1.315,-1.738,0.446,1.08,-1.526,0.111,-0.363,-0.234,0.072,0.597,0.544,0.357,-1.011,-0.076
'0:00.301',0.432,-1.308,-1.74,0.438,1.086,-1.524,0.111,-0.362,-0.232,0.072,0.599,0.547,0.359,-1.009,-0.075
'0:00.302',0.426,-1.312,-1.738,0.443,1.082,-1.525,0.11,-0.362,-0.233,0.071,0.598,0.545,0.358,-1.007,-0.076
'0:00.303',0.422,-1.315,-1.736,0.446,1.079,-1.526,0.112,-0.362,-0.233,0.072,0.599,0.545,0.357,-1.01,-0.077
'0:00.304',0.425,-1.313,-1.738,0.444,1.081,-1.525,0.111,-0.361,-0.23,0.074,0.602,0.549,0.359,-1.012,-0.077
'0:00.305',0.427,-1.312,-1.738,0.442,1.083,-1.525,0.111,-0.359,-0.23,0.075,0.603,0.549,0.359,-1.011,-0.077
'0:00.306',0.426,-1.313,-1.74,0.444,1.083,-1.526,0.113,-0.36,-0.23,0.075,0.603,0.547,0.358,-1.011,-0.077
'0:00.307',0.424,-1.317,-1.742,0.446,1.083,-1.529,0.113,-0.358,-0.23,0.075,0.602,0.546,0.357,-1.013,-0.078
'0:00.308',0.425,-1.319,-1.744,0.447,1.085,-1.531,0.112,-0.357,-0.229,0.076,0.602,0.547,0.359,-1.013,-0.078
'0:00.309',0.423,-1.319,-1.742,0.448,1.083,-1.53,0.111,-0.357,-0.229,0.076,0.602,0.546,0.359,-1.012,-0.078
'0:00.310',0.421,-1.319,-1.741,0.449,1.081,-1.53,0.112,-0.357,-0.23,0.076,0.601,0.547,0.36,-1.012,-0.079
'0:00.311',0.424,-1.318,-1.742,0.447,1.084,-1.53,0.111,-0.36,-0.23,0.075,0.602,0.547,0.361,-1.013,-0.08
'0:00.312',0.426,-1.315,-1.741,0.444,1.084,-1.528,0.11,-0.359,-0.229,0.075,0.602,0.547,0.362,-1.014,-0.078
'0:00.313',0.428,-1.314,-1.742,0.443,1.085,-1.528,0.113,-0.357,-0.228,0.076,0.6,0.547,0.362,-1.014,-0.078
'0:00.314',0.43,-1.313,-1.744,0.441,1.087,-1.528,0.112,-0.357,-0.229,0.076,0.6,0.547,0.362,-1.011,-0.079
'0:00.315',0.432,-1.31,-1.742,0.439,1.087,-1.526,0.113,-0.357,-0.228,0.079,0.602,0.548,0.364,-1.008,-0.079
'0:00.316',0.432,-1.309,-1.741,0.438,1.087,-1.525,0.114,-0.355,-0.226,0.081,0.601,0.547,0.365,-1.01,-0.08
'0:00.317',0.429,-1.313,-1.742,0.442,1.085,-1.528,0.113,-0.357,-0.227,0.081,0.6,0.547,0.365,-1.012,-0.077
'0:00.318',0.428,-1.312,-1.74,0.442,1.083,-1.526,0.111,-0.36,-0.23,0.08,0.597,0.544,0.364,-1.012,-0.076
'0:00.319',0.426,-1.31,-1.736,0.442,1.081,-1.522,0.111,-0.356,-0.228,0.08,0.595,0.542,0.362,-1.01,-0.077
'0:00.320',0.427,-1.31,-1.737,0.442,1.082,-1.523,0.112,-0.357,-0.229,0.079,0.594,0.541,0.362,-1.011,-0.078
'0:00.321',0.425,-1.312,-1.736,0.443,1.081,-1.524,0.11,-0.36,-0.231,0.076,0.592,0.539,0.361,-1.012,-0.077
'0:00.322',0.426,-1.31,-1.736,0.441,1.081,-1.522,0.113,-0.355,-0.226,0.08,0.593,0.54,0.361,-1.006,-0.08
'0:00.323',0.425,-1.31,-1.735,0.442,1.081,-1.522,0.114,-0.354,-0.226,0.08,0.592,0.539,0.361,-1.004,-0.08
'0:00.324',0.426,-1.311,-1.737,0.443,1.081,-1.524,0.112,-0.356,-0.227,0.079,0.591,0.538,0.359,-1.006,-0.079
'0:00.325',0.426,-1.312,-1.738,0.442,1.082,-1.524,0.111,-0.355,-0.226,0.079,0.593,0.539,0.359,-1.008,-0.079
'0:00.326',0.425,-1.312,-1.738,0.443,1.081,-1.524,0.11,-0.357,-0.228,0.076,0.593,0.541,0.361,-1.01,-0.078
'0:00.327',0.426,-1.312,-1.738,0.443,1.083,-1.525,0.114,-0.355,-0.226,0.078,0.596,0.541,0.362,-1.008,-0.08
'0:00.328',0.425,-1.311,-1.736,0.443,1.081,-1.523,0.112,-0.357,-0.227,0.076,0.596,0.545,0.363,-1.006,-0.078
'0:00.329',0.428,-1.31,-1.738,0.441,1.083,-1.524,0.112,-0.357,-0.226,0.076,0.598,0.544,0.364,-1.008,-0.077
'0:00.330',0.427,-1.312,-1.739,0.442,1.083,-1.525,0.115,-0.353,-0.225,0.078,0.598,0.541,0.362,-1.007,-0.08
'0:00.331',0.422,-1.314,-1.736,0.446,1.079,-1.525,0.113,-0.355,-0.228,0.076,0.597,0.542,0.359,-1.008,-0.08
'0:00.332',0.421,-1.315,-1.736,0.446,1.079,-1.525,0.113,-0.356,-0.226,0.076,0.597,0.541,0.359,-1.008,-0.08
'0:00.333',0.424,-1.313,-1.738,0.444,1.081,-1.525,0.113,-0.356,-0.227,0.077,0.598,0.543,0.361,-1.006,-0.08
'0:00.334',0.421,-1.314,-1.736,0.446,1.079,-1.524,0.112,-0.357,-0.228,0.076,0.597,0.542,0.36,-1.006,-0.079
'0:00.335',0.417,-1.314,-1.731,0.449,1.074,-1.522,0.113,-0.358,-0.229,0.075,0.596,0.54,0.358,-1.003,-0.08
'0:00.336',0.418,-1.312,-1.731,0.447,1.075,-1.522,0.113,-0.357,-0.229,0.076,0.596,0.54,0.358,-1.002,-0.079
'0:00.337',0.422,-1.311,-1.734,0.444,1.078,-1.522,0.113,-0.357,-0.228,0.076,0.596,0.541,0.36,-1.004,-0.079
'0:00.338',0.428,-1.308,-1.736,0.44,1.083,-1.522,0.111,-0.357,-0.228,0.077,0.596,0.543,0.362,-1.002,-0.078
'0:00.339',0.43,-1.308,-1.738,0.439,1.084,-1.523,0.111,-0.358,-0.228,0.077,0.598,0.544,0.361,-1.004,-0.078
'0:00.340',0.428,-1.308,-1.736,0.44,1.081,-1.521,0.114,-0.357,-0.227,0.079,0.597,0.544,0.36,-1.002,-0.08
'0:00.341',0.424,-1.307,-1.732,0.441,1.078,-1.519,0.115,-0.354,-0.226,0.08,0.596,0.543,0.359,-1,-0.08
'0:00.342',0.421,-1.309,-1.73,0.444,1.075,-1.519,0.113,-0.358,-0.228,0.078,0.592,0.54,0.356,-1.002,-0.08
'0:00.343',0.419,-1.312,-1.731,0.446,1.075,-1.521,0.113,-0.36,-0.23,0.076,0.591,0.54,0.357,-1.006,-0.08
'0:00.344',0.421,-1.313,-1.734,0.446,1.078,-1.524,0.114,-0.357,-0.227,0.078,0.593,0.542,0.358,-1.004,-0.081
'0:00.345',0.421,-1.315,-1.736,0.447,1.079,-1.525,0.113,-0.357,-0.227,0.079,0.594,0.543,0.358,-1.002,-0.08
'0:00.346',0.418,-1.315,-1.734,0.449,1.076,-1.524,0.114,-0.357,-0.228,0.079,0.595,0.542,0.358,-1.002,-0.08
'0:00.347',0.419,-1.315,-1.735,0.448,1.077,-1.525,0.112,-0.357,-0.228,0.077,0.595,0.542,0.357,-1.004,-0.08
'0:00.348',0.417,-1.317,-1.734,0.45,1.075,-1.525,0.113,-0.358,-0.23,0.075,0.595,0.541,0.357,-1.003,-0.079
'0:00.349',0.415,-1.319,-1.734,0.452,1.075,-1.527,0.113,-0.359,-0.23,0.075,0.595,0.542,0.356,-1.003,-0.08
'0:00.350',0.416,-1.32,-1.736,0.452,1.076,-1.528,0.112,-0.36,-0.231,0.074,0.596,0.544,0.356,-1.006,-0.078
'0:00.351',0.409,-1.321,-1.73,0.456,1.07,-1.526,0.114,-0.359,-0.229,0.074,0.596,0.543,0.354,-1.006,-0.079
'0:00.352',0.408,-1.323,-1.731,0.457,1.069,-1.526,0.114,-0.359,-0.229,0.075,0.596,0.542,0.353,-1.005,-0.08
'0:00.353',0.413,-1.321,-1.734,0.454,1.073,-1.527,0.112,-0.358,-0.229,0.079,0.599,0.547,0.359,-1.006,-0.078
'0:00.354',0.416,-1.32,-1.736,0.452,1.076,-1.528,0.111,-0.359,-0.23,0.08,0.599,0.547,0.361,-1.004,-0.077
'0:00.355',0.413,-1.323,-1.736,0.455,1.075,-1.529,0.11,-0.362,-0.233,0.079,0.596,0.546,0.359,-1.006,-0.076
'0:00.356',0.408,-1.325,-1.734,0.458,1.071,-1.529,0.11,-0.362,-0.233,0.076,0.595,0.548,0.36,-1.01,-0.076
'0:00.357',0.408,-1.323,-1.732,0.458,1.07,-1.528,0.109,-0.363,-0.235,0.074,0.592,0.546,0.359,-1.006,-0.076
'0:00.358',0.406,-1.324,-1.73,0.459,1.069,-1.527,0.109,-0.364,-0.235,0.073,0.591,0.543,0.357,-1.005,-0.076
'0:00.359',0.407,-1.323,-1.73,0.458,1.069,-1.527,0.108,-0.365,-0.235,0.07,0.59,0.542,0.355,-1.006,-0.076
'0:00.360',0.407,-1.323,-1.731,0.458,1.069,-1.527,0.106,-0.366,-0.236,0.07,0.59,0.54,0.355,-1.006,-0.075
'0:00.361',0.407,-1.325,-1.732,0.459,1.069,-1.528,0.107,-0.368,-0.237,0.07,0.591,0.54,0.355,-1.006,-0.075
'0:00.362',0.406,-1.326,-1.732,0.46,1.069,-1.529,0.107,-0.368,-0.239,0.068,0.589,0.54,0.354,-1.004,-0.074
'0:00.363',0.408,-1.325,-1.732,0.458,1.071,-1.528,0.107,-0.367,-0.238,0.07,0.59,0.539,0.354,-1.006,-0.073
'0:00.364',0.409,-1.321,-1.731,0.456,1.071,-1.526,0.107,-0.366,-0.238,0.069,0.592,0.539,0.353,-1.004,-0.074
'0:00.365',0.409,-1.32,-1.73,0.455,1.069,-1.524,0.107,-0.367,-0.238,0.07,0.593,0.541,0.355,-1.003,-0.072
'0:00.366',0.409,-1.318,-1.728,0.454,1.069,-1.522,0.108,-0.367,-0.237,0.07,0.594,0.544,0.357,-1.002,-0.072
'0:00.367',0.408,-1.319,-1.726,0.455,1.067,-1.522,0.11,-0.369,-0.239,0.07,0.592,0.543,0.355,-1.002,-0.073
'0:00.368',0.411,-1.317,-1.728,0.453,1.069,-1.522,0.11,-0.369,-0.239,0.07,0.59,0.542,0.355,-1.006,-0.072
'0:00.369',0.413,-1.319,-1.732,0.452,1.073,-1.525,0.108,-0.369,-0.24,0.068,0.589,0.54,0.354,-1.008,-0.071
'0:00.370',0.413,-1.321,-1.734,0.454,1.074,-1.528,0.107,-0.371,-0.243,0.065,0.586,0.536,0.351,-1.007,-0.07
'0:00.371',0.413,-1.321,-1.734,0.454,1.074,-1.528,0.107,-0.373,-0.243,0.063,0.583,0.533,0.349,-1.007,-0.07
'0:00.372',0.414,-1.321,-1.735,0.453,1.075,-1.528,0.106,-0.373,-0.245,0.063,0.583,0.534,0.35,-1.008,-0.07
'0:00.373',0.416,-1.319,-1.736,0.452,1.076,-1.527,0.106,-0.374,-0.245,0.06,0.582,0.536,0.35,-1.01,-0.07
'0:00.374',0.413,-1.319,-1.732,0.453,1.072,-1.524,0.106,-0.374,-0.244,0.06,0.581,0.536,0.349,-1.01,-0.07
'0:00.375',0.406,-1.319,-1.726,0.457,1.066,-1.522,0.107,-0.376,-0.246,0.059,0.579,0.532,0.345,-1.006,-0.069
'0:00.376',0.406,-1.318,-1.724,0.456,1.065,-1.52,0.106,-0.377,-0.248,0.057,0.579,0.535,0.348,-1.005,-0.068
'0:00.377',0.409,-1.316,-1.726,0.453,1.067,-1.52,0.104,-0.376,-0.247,0.059,0.582,0.54,0.352,-1.006,-0.068
